t,phase,label,ix,cmd,x,y,z,roll,pitch,yaw,roll_unw,pitch_unw,yaw_unw,ang_to_prev_deg,zone,v_tcp,v_ori,cur_x,cur_y,cur_z,cur_roll,cur_pitch,cur_yaw,post_x,post_y,post_z,post_roll,post_pitch,post_yaw
2025-10-20 17:14:26,SESSION_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-20 17:14:27,PRELOAD,,0,send_only,344.7120714285714,-54.910642857142854,150.5007857142857,180.0,180.0,0.0,-180.0,-180.0,0.0,0.0,"(1.5, 8.0, 8.0)",30.0,80.0
2025-10-20 17:14:27,PRELOAD,,1,send_only,344.71414285714286,-54.91128571428571,152.51157142857144,180.0,180.0,0.0,-180.0,-180.0,0.0,0.0,"(1.5, 8.0, 8.0)",30.0,80.0
